	sample08	sample21	sample17	sample22	sample15	sample12	sample13	sample14	sample16	sample57	sample61	sample62	sample63	sample59	sample69	sample65	sample66	sample68	sample75	sample70	sample55	sample72	sample73	sample74	sample76	sample78	sample83	sample24	sample25	sample27	sample29	sample36	sample18	sample23	sample20	sample26	sample28	sample19	sample33	sample37	sample38	sample39	sample30	sample34	sample31	sample32	sample84	sample81	sample85	sample82	sample87	sample80	sample90	sample46	sample93	sample40	sample03	sample35	sample41	sample42	sample05	sample01	sample02	sample50	sample07	sample04	sample91	sample06	sample45	sample43	sample09	sample10	sample49	sample54	sample53	sample79	sample52	sample11
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	0.000243072435586	0.0	0.0	0.0	0.0	0.00304480208786	0.00039576531117	0.0	0.0	0.0	0.000416724545076	0.0	0.000951992384061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000509251400441	0.000482392667631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009282178217819999	5.12689054089e-05	0.0	0.0	0.0	0.000345841258862	0.0	0.0	0.0049606069448500005	0.0	0.000824946378485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.415647015199999e-05	0.0025041736227	0.0	0.0	0.0	7.92707094728e-05	0.000164028540966	0.0	0.0	0.0	0.0	0.0	0.00042006721075400007	0.00037979491074800005	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0007612005219660001	0.000494706638963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013363624214899998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000345841258862	0.0	0.0	0.0021885030639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.42178268687e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	0.0005671690163670001	0.000319488817891	0.0	0.0	0.0	0.00141365811222	0.0	0.0	0.0002743860611879999	0.0	0.0	0.000787835815016	0.00407996736026	0.0	0.00674157303371	0.00013363624214899998	0.0	0.00017227518088900004	0.00015583606046399998	0.0	0.000282406099972	0.0	0.000377928949358	0.0008487523340689999	0.000964785335263	0.00016010246557799997	0.0	0.0007376671277090001	0.00199512303259	0.0	0.0	0.0	0.0	0.000528890651858	0.0	0.000153806716227	0.00059488399762	0.0	0.000113688040018	0.00043230157357800004	0.0006065016982050001	0.00012411567581	0.00904581266414	0.00016162922256299998	0.0004949678270909999	0.000250187640731	0.0	0.0	0.00075289865984	0.0	0.0	0.0	0.0	0.0	0.0	0.000414318859794	0.0	0.0	7.415647015199999e-05	0.00135642737896	0.000452181777074	0.0	0.0006979584714710001	7.92707094728e-05	0.0008201427048310001	0.00015033072760100002	0.0014631767192300003	0.000282845424975	0.0	6.42178268687e-05	0.00150024003841	0.00037979491074800005	0.0	0.0	0.0	0.0	0.000549752611325	0.000547495209417
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	0.00016204829039100001	0.000159744408946	0.0	0.0	0.0024164317358000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000188270733315	0.0	0.000377928949358	0.00016975046681400003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000133850890108	0.0	0.0	0.0	0.0	0.0	0.00018635855385799998	0.0	0.0	0.00048520135856400004	0.0	0.0110884155238	0.0	0.00016498927569700002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011622501162299999	0.0	0.0	0.000730383973289	0.000678272665612	0.0	0.00017448961786799998	7.92707094728e-05	0.000164028540966	0.0	0.0	0.0	0.0	6.42178268687e-05	0.00030004800768099996	0.00208887200912	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	0.00040512072597600004	0.0	0.00103004291845	0.0	0.000402738622634	0.0007612005219660001	0.000197882655585	0.0	0.00013719303059399996	0.0	0.0	0.0	0.0005439956480349999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.41353666573e-05	0.0	0.0	0.00016975046681400003	0.00120598166908	0.0	0.0	0.0	0.00177344269563	0.0	0.000123411082315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024260067928200002	0.00012411567581	0.00102130142982	0.0	0.00016498927569700002	0.000125093820365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28637719589e-05	0.0	0.0	0.00014831294030399997	0.000730383973289	0.0	0.0	0.00017448961786799998	0.00039635354736400005	0.00180431395063	7.51653638004e-05	0.0	0.000282845424975	0.0	0.0	0.00042006721075400007	0.0	0.000116144018583	0.0	0.00041335978836000003	0.0	0.0	0.000547495209417
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum	8.10241451953e-05	0.000159744408946	0.00154506437768	0.0	0.0	0.000543714658547	0.0	0.0	0.0	0.0	0.0	0.0007090522335149999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047067683328600005	0.0	0.0	0.0	0.000723589001447	0.0	0.0	9.22083909636e-05	0.0015517623586800001	0.0	0.000370233246946	0.0	0.0	0.0	0.00030940594059400005	0.0	0.0	0.0	0.0	0.0038042538474800003	0.000363901018923	0.0	0.0121097169536	0.00016162922256299998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014831294030399997	0.000834724540902	0.0	0.000279524807827	0.0	0.00015854141894600001	0.000656114163865	0.00015033072760100002	0.00032515038205199997	0.0	0.0	0.0	0.00024003840614500002	0.0	0.0	0.0	0.0	0.0	0.0	0.000136873802354
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister	0.0	0.0065495207667700004	0.0	0.0	0.0177204993959	0.00021748586341900002	0.0	0.00135427952329	0.00013719303059399996	0.0	0.0	0.0	0.000815993472052	0.0	0.0	0.0	0.020692567567599997	0.0	0.0012466884837200002	0.0	0.0	0.0	0.000188964474679	0.00016975046681400003	0.0	0.0030419468459800003	0.00033506449991599997	0.000184416781927	0.000665041010862	0.00813567090638	0.0	0.00388167581314	0.0	0.0	0.0	0.000256344527044	0.00029744199881	0.0	0.0007958162801269999	0.0038042538474800003	0.0	0.0	0.011234315728	0.0	0.0	0.0	0.00016579623642500003	0.000872981230904	0.00075289865984	0.0005861664712780001	0.0044072278536800005	0.006431581281880001	0.000378143316317	0.000628456510809	0.0	0.0	0.0	0.0395705521472	0.0	0.0	0.0	0.0	0.00034897923573500006	7.92707094728e-05	0.000164028540966	7.51653638004e-05	0.0	0.0	0.0	0.00019265348060599997	0.0009601536245800001	0.0013292821876199998	0.0	0.0	0.0	0.0	9.16254352208e-05	0.0
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Selenomonas	0.0	0.00047923322683699995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006799945600440001	0.0	0.0	0.0	0.0	0.0	0.0	0.000182182546912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000184416781927	0.0	0.0	0.0	0.0	0.00022542831379599996	0.0	0.0018564356435599998	0.0	0.0	0.000279537830786	0.0	0.0	0.00012130033964100001	0.0	0.0	0.00307095522871	0.0	0.0	0.0	0.0	0.0	0.00029308323563900004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00337423312883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016257519102599998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella	8.10241451953e-05	0.00191693290735	0.00034334763948500003	0.0003935458480909999	0.0012082158679000002	0.00293605915615	9.89413277926e-05	0.0008125677139760001	0.00068596515297	0.0	0.000277816363384	0.00196958953754	0.00326397388821	0.00131628431741	0.0011235955056199999	0.0	0.00021114864864900002	5.74250602963e-05	0.0	0.000182182546912	0.000188270733315	0.0018753907064000001	0.0009448223733939999	0.0	0.00651230101302	0.00112071725905	0.00100519349975	0.00193637621024	0.0	0.000114586914174	0.000740466493891	0.000535403560434	0.00135256988278	0.0018511172815000002	0.0009282178217819999	0.0008715713919510001	0.00118976799524	0.0205926202013	0.00204638472033	0.0011239840913	0.0020621057739000003	0.0012411567580999999	0.0	0.00581865201228	0.00346477478964	0.000625469101826	0.0008289811821269999	0.0	0.00075289865984	0.00175849941383	0.010577346848799999	0.0028831226436	0.0	0.006535947712420001	0.0	0.00074577394763	0.000755462575546	0.00705521472393	0.00074156470152	0.00396494156928	0.0067827266561200006	0.00041928721174	0.00331530273949	0.0007134363852560001	0.000328057081932	0.000977149729405	0.00325150382052	0.000707113562438	0.0003325297198440001	0.0020549704598	6.00096015362e-05	0.0007595898214960001	0.000116144018583	0.0	0.00041335978836000003	0.0	0.000366501740883	0.000136873802354
Root;p__Fusobacteria;c__Fusobacteria;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	8.10241451953e-05	0.000798722044728	0.0006866952789700001	0.0	0.0	0.00163114397564	0.000197882655585	0.000270855904659	0.0	0.0	0.0	0.0033089104230700004	0.0005439956480349999	0.000376081233546	0.00449438202247	0.0	0.0	0.0	0.0	0.000182182546912	0.00037654146662899996	0.00109397791207	0.0	0.00033950093362800006	0.000964785335263	0.000480307396734	0.0	0.000184416781927	0.0	0.0	0.00123411082315	0.0008031053406510001	0.00022542831379599996	0.000396667988893	0.0	0.000256344527044	0.00118976799524	0.00512486023108	0.0025011368804	0.00025938094414700003	0.000363901018923	0.00024823135162	0.0	0.00129303378051	0.0006599571027880001	0.000125093820365	0.0	0.0	0.000150579731968	0.0029308323563899995	0.000440722785368	0.00044355732978500006	0.000756286632634	0.0026395173454000003	0.000260688216893	8.28637719589e-05	0.00011622501162299999	0.0010736196319	0.00037078235076	0.000730383973289	0.000226090888537	0.0	0.00575815738964	0.00031708283789099996	0.000574099893381	7.51653638004e-05	0.00016257519102599998	0.0	8.31324299609e-05	0.0006421782686869999	0.0	0.0	0.0	0.0	0.0	0.0	0.000824628916987	0.0
Root;p__Fusobacteria;c__Fusobacteria;o__Fusobacteriales;f__Fusobacteriaceae;g__Leptotrichia	0.0	0.0012779552715699999	0.0	0.0	0.0	0.00021748586341900002	0.000296823983378	0.000541711809317	0.00013719303059399996	0.0	0.0	0.0	0.00353597171223	0.0	0.0	0.0	0.0	0.00017227518088900004	0.00031167212092900003	0.0	0.0	0.0006251302354659999	0.0	0.0	0.000723589001447	0.0	0.00016753224995799998	0.00046104195481800003	0.0	0.0	0.000493644329261	0.000267701780217	0.00045085662759199993	0.0	0.0009282178217819999	0.0	0.00148720999405	0.00931792769288	0.00102319236016	0.000172920629431	0.00157690441533	0.0	0.0	0.000646516890254	0.0004949678270909999	0.0	0.00033159247285099997	0.0	0.0	0.0	0.0	0.0008871146595700001	0.0	0.000628456510809	0.0	0.0	0.0	0.00368098159509	0.00022246941045599996	0.000730383973289	0.0033913633280600003	0.0	0.000523468853603	7.92707094728e-05	0.0	0.0	0.00032515038205199997	0.000282845424975	0.0015795161692599999	0.00019265348060599997	0.0	0.0	0.000116144018583	0.0	0.0	0.0	9.16254352208e-05	0.0
Root;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.41353666573e-05	0.00031256511773299994	0.0	0.00016975046681400003	0.0	0.0	0.0	0.0	0.0	0.000114586914174	0.0	0.0	0.0	0.0	0.0018564356435599998	0.000205075621635	0.0	0.0	0.000113688040018	0.0	0.00012130033964100001	0.0	0.0	0.000323258445127	0.00016498927569700002	0.0	0.00033159247285099997	0.0	0.0	0.00117233294256	0.0	0.00133067198935	0.0	0.0	0.0	0.0	0.0	0.0	0.00014831294030399997	0.0	0.0	0.0	0.0	0.0	8.20142704831e-05	7.51653638004e-05	0.00032515038205199997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus	0.0	0.000159744408946	0.0	0.0	0.0	0.000652457590257	0.000197882655585	0.0	0.0	0.0	0.0	0.0	0.0016319869441	0.000376081233546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000729318608043	0.000188964474679	0.00016975046681400003	0.0	0.00016010246557799997	0.0	0.0	0.0	0.0	0.0	0.0	0.00135256988278	0.0	0.0	0.0	0.0	0.000931792769288	0.0	0.0	0.00024260067928200002	0.00012411567581	0.0	0.0	0.0	0.0	0.00016579623642500003	0.0	0.0	0.0	0.0	0.00155245065425	0.0	0.0	0.0	0.0	5.81125058113e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00015854141894600001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.16254352208e-05	0.0
Root;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium	0.0	0.0	0.0	0.0	0.0	0.00021748586341900002	0.0	0.000135427952329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.74250602963e-05	0.0	0.0	0.000282406099972	0.00031256511773299994	0.0	0.0	0.00168837433671	0.00016010246557799997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00030940594059400005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016162922256299998	0.0	0.0	8.28981182127e-05	0.0	0.000150579731968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000290562529056	0.0	7.415647015199999e-05	0.00010434056761299999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Aquabacterium	8.10241451953e-05	0.0	0.0	0.0	0.0	0.0017398869073499998	0.0	0.0	0.00013719303059399996	0.0	0.0	0.0	0.0	0.0	0.00337078651685	0.0	0.0	0.0	0.0	0.0	0.0	0.00041675349030999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000528890651858	0.0	0.0	0.0	0.0	0.0	0.000345841258862	0.0	0.00012411567581	0.0	0.00016162922256299998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014831294030399997	0.000208681135225	0.0	0.00041928721174	0.0	0.0	0.0	0.0	0.00048772557307800004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia	0.0	0.0	0.0	0.0	0.0	0.0	0.00108835460572	0.0	0.0008231581835639999	0.0	0.0	0.0025998581895500003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000723589001447	0.0	0.0	0.0038727524204699997	0.0	0.0	0.0	0.0	0.0	0.0	0.00123762376238	0.0	0.00267697798929	0.005497577338800001	0.00170532060027	0.000172920629431	0.0	0.00024823135162	0.0	0.0	0.00263982841115	0.000125093820365	0.0	0.0	0.0	0.0032239155920300005	0.0	0.00110889332446	0.0	0.0	0.0	8.28637719589e-05	0.0	7.66871165644e-05	0.0	0.000313021702838	0.000678272665612	0.0	0.0	0.0	0.000164028540966	0.0	0.0	0.0	0.000748191869648	0.00019265348060599997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000273747604708
Root;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia	0.0	0.0	0.0	0.0	0.0	0.00021748586341900002	0.0	0.0	0.0	0.0	0.0	0.000551485070511	0.000815993472052	0.000188040616773	0.00337078651685	0.00026727248429799996	0.00021114864864900002	0.00045940048237099997	0.0	0.000728730187648	0.00047067683328600005	0.0034903104813499997	0.0013227513227500002	0.0	0.00024119633381599996	0.0	0.0	9.22083909636e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0009282178217819999	0.000153806716227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016162922256299998	0.0	0.0	8.28981182127e-05	0.0	0.000150579731968	0.00175849941383	0.0	0.00155245065425	0.0	0.000251382604324	0.00182481751825	0.0	0.0	0.0	0.0	0.0	0.0	0.00013976240391299998	0.0	7.92707094728e-05	0.0	0.0	0.00016257519102599998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;Other	0.0	0.0	0.0	0.0	0.0	0.00021748586341900002	0.0	0.000135427952329	0.00013719303059399996	0.0	0.0	0.000236350744505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000188270733315	0.00041675349030999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.64603147155e-05	0.0	0.0	0.00014590020426	0.0009697753353810001	0.00016498927569700002	0.000125093820365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.415647015199999e-05	0.0015651085141900002	0.0	0.0	0.0	0.0	0.0	0.0	0.00016257519102599998	0.0	0.0	0.0	0.0	0.0	0.0	0.0006176652254480001	0.0	0.0	0.0	0.0
Root;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax	0.0	0.0	0.0	0.0	0.0	0.00152240104393	0.000197882655585	0.0	0.0002743860611879999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000123411082315	0.0	0.0	0.000528890651858	0.0	0.0	0.0	0.0	0.0	8.64603147155e-05	0.0	0.0	0.0008754012255619999	0.00048488766769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023006134969299997	0.00022246941045599996	0.000521702838063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	8.10241451953e-05	0.000319488817891	0.0	0.0	0.0012082158679000002	0.0035885167464099997	0.0	0.000135427952329	0.00068596515297	0.0	0.000138908181692	0.0018120223745399999	0.0016319869441	0.0	0.0011235955056199999	0.0	0.000422297297297	0.000287125301482	0.0	0.00109309528147	9.41353666573e-05	0.000104188372578	0.0	0.00016975046681400003	0.00024119633381599996	0.0	0.00033506449991599997	0.000184416781927	0.0033252050543099996	0.000343760742523	0.0	0.000401552670325	0.0	0.000132222662964	0.0009282178217819999	0.000153806716227	0.0	9.31792769288e-05	0.00102319236016	0.00216150786789	0.00024260067928200002	0.000744694054859	0.0	0.00387910134152	0.000824946378485	0.000125093820365	8.28981182127e-05	0.0	0.0	0.00263774912075	0.0	0.0017742293191400002	0.0005672149744750001	0.0	0.00130344108446	0.0	0.0	0.0	0.00133481646274	0.0186769616027	0.000678272665612	0.00013976240391299998	0.000523468853603	0.0	0.0009021569753139999	0.0	0.00048772557307800004	0.0	0.0003325297198440001	0.000128435653737	0.0	0.0	0.0	0.0	0.00124007936508	0.0	9.16254352208e-05	0.000410621407063
Root;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Diaphorobacter	0.0	0.0	0.0	0.0	0.0	0.00010874293170899999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000377928949358	0.0	0.0	0.0	0.0	0.0	0.00044336067390800005	0.0	0.0	0.000133850890108	0.0	0.000132222662964	0.0	0.000153806716227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016162922256299998	0.00016498927569700002	0.0	0.0	0.0	0.0	0.00117233294256	0.0	0.0	0.0	0.0	0.0	0.000248591315877	0.0	0.0	7.415647015199999e-05	0.000730383973289	0.0	0.0	0.0	0.0	8.20142704831e-05	0.0	0.00016257519102599998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__	0.0013774104683199999	0.000159744408946	0.0	0.0	0.0	0.0	0.0	0.000541711809317	0.0012347372753499998	0.0	0.00194471454369	0.0	0.208622331021	0.00996615268898	0.0	0.000668181210744	0.0	0.0680486964511	0.0	0.0	0.033512190530000006	0.00031256511773299994	0.0	0.0	0.0	0.0	0.0	0.05348086675890001	0.0	0.0	0.060224608169800006	0.0009369562307589999	0.00022542831379599996	0.0	0.00309405940594	0.155242245578	0.0	0.0	0.05718508412909999	0.0223932215113	0.0	0.0035993545984899997	0.0	0.000646516890254	0.0004949678270909999	0.00100075056292	0.0	0.0	0.0040656527631399994	0.0	0.0	0.0	0.000378143316317	0.00113122171946	0.0	0.0509612197547	0.000290562529056	0.05130368098159999	0.0	0.0	0.000452181777074	0.034521313766600004	0.0	0.0	0.013614368900200001	0.0	0.03170216225	0.0200820251732	0.00399035663812	0.0	0.0007801248199710002	0.0	0.000464576074332	0.0166769610871	0.0	0.0	0.0361920469122	0.0
Root;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Eikenella	0.0	0.0	0.0	0.0	0.0032219089810700003	0.0	0.0	0.0	0.0	0.0	0.0	0.000787835815016	0.0	0.0	0.0179775280899	0.0005345449685950001	0.0	0.0	0.0	0.0012752778283800002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000113688040018	0.0	0.0	0.0	0.0	0.00016162922256299998	0.0	0.0	0.0	0.000218245307726	0.0	0.0	0.0	0.0	0.0	0.0007541478129710001	0.0	0.0	5.81125058113e-05	7.66871165644e-05	0.0	0.0	0.000226090888537	0.0	0.0	0.0	0.0	7.51653638004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	0.0	0.00255591054313	0.000171673819742	0.0	0.0	0.00032622879512800003	0.00435341842288	0.0008125677139760001	0.00041157909178199994	0.0	0.000138908181692	0.00196958953754	0.008295933632529999	0.0011282437006400001	0.0280898876404	0.0	0.0	0.00017227518088900004	0.0	0.00182182546912	9.41353666573e-05	0.0029693686184600002	0.0009448223733939999	0.0	0.0125422093584	0.0008005123278900001	0.0	0.0031350852927600004	0.00177344269563	0.000114586914174	0.0016043440701	0.00187391246152	0.0015779981965699998	0.0	0.00464108910891	0.000256344527044	0.00565139797739	0.0243197912784	0.0131878126421	0.00043230157357800004	0.00109170305677	0.00210996648877	0.00116720163408	0.0008081461128169999	0.0031347962382399994	0.000875656742557	0.00422780402885	0.000872981230904	0.000301159463936	0.00146541617819	0.012340237990299999	0.00155245065425	0.0	0.006158873805929999	0.00130344108446	8.28637719589e-05	0.00191771269177	0.000383435582822	0.0	0.00187813021703	0.0029391815509800003	0.0	0.022683650322799998	0.00015854141894600001	0.0	0.00120264582081	0.00032515038205199997	0.0008485362749260001	0.0034915620583600006	0.00019265348060599997	6.00096015362e-05	0.0	0.000116144018583	0.0	0.0	0.00168067226891	0.000183250870442	0.0015056118259
Root;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Stenoxybacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0220318237454	0.0	0.0	0.0	0.0	0.012920638566700001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.12689054089e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037528146109599998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other	0.0	0.0	0.0	0.0	0.014901329037500001	0.022944758590700002	0.0029682398337800005	0.0	0.0	0.0415841584158	0.0	0.0	0.0	0.0005641218503200001	0.0	0.00467726847521	0.0	0.0142414149535	0.00015583606046399998	0.0	0.0	0.00849135236508	0.0017006802721099999	0.00033950093362800006	0.0	0.00016010246557799997	0.00016753224995799998	0.0	0.00022168033695400003	0.00423971582445	0.0	0.000267701780217	0.0	0.00343778923708	0.00649752475248	0.0065624198923399995	0.0035693039857199998	0.00037271710771499995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016579623642500003	0.0	0.0	0.0	0.0	0.00110889332446	0.000189071658158	0.00804424333836	0.000260688216893	8.28637719589e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010225921522	0.00459279914705	0.0	0.00032515038205199997	0.0	0.0	0.000256871307475	0.005820931349020001	0.0022787694644899998	0.0	0.0277949351452	0.0004960317460319999	0.0	0.0	0.000410621407063
Root;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia	0.0	0.0	0.045665236051500004	0.0003935458480909999	0.0	0.00543714658547	0.00039576531117	0.0	0.00013719303059399996	0.0	0.0	0.0	0.0	0.000188040616773	0.0	0.0	0.0	0.0	0.0063892784790399995	0.0	0.0	0.0	0.000188964474679	0.00458326260397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000925558640751	0.0	0.0	0.00029744199881	0.0	0.0	0.0011239840913	0.0	0.000496462703239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000879249706917	0.0	0.0	0.000189071658158	0.000251382604324	0.0	0.0	0.0	0.0	0.0	0.0	0.000226090888537	0.0	0.0	0.0	8.20142704831e-05	0.00015033072760100002	0.0	0.0	0.0	0.0	0.00018002880460900002	0.0	0.0	0.023471278566999997	0.0	0.0	0.0	0.000136873802354
